no;share;id;year;RGO;L;K;RI
368;-0.291486681;10039;86;11.27480489;7.139767009;10.63227633;10.96278191
369;-0.287506759;10039;87;11.36228543;7.996453596;10.72163489;11.05603535
370;-0.320642114;10039;88;11.55611066;6.729960424;10.79436223;11.22562155
371;-0.341238081;10039;89;11.75115034;7.015422763;10.78572678;11.39702891
372;-0.360963672;10039;90;11.57535867;6.869886961;10.75527226;11.20270878
373;-0.31269592;10039;91;11.5708457;6.881105329;10.75874943;11.24882787
374;-0.250317425;10040;81;9.313375168;4.07490663;7.915994902;9.062473116
375;-0.226293087;10040;82;9.219321212;4.154208528;8.221250138;8.993469707
376;-0.204361245;10040;83;9.210194072;3.90581005;8.215927217;9.006849422
377;-0.186941266;10040;84;9.336726658;4.026236649;8.209607248;9.148217576
378;-0.167899236;10040;85;9.265841597;4.026129722;8.238411174;9.095661072
379;-0.144890845;10040;86;9.316247525;4.087454168;8.308240585;9.172818488
380;-0.160313502;10040;87;9.462937896;4.481236232;8.335671081;9.304273361
381;-0.160879225;10040;88;9.457977659;4.216786483;8.494632596;9.296106214
382;-0.171726033;10040;89;9.462018764;4.012979405;8.48756241;9.28929577
383;-0.14788501;10040;90;9.507119418;4.397264391;8.483042922;9.363046035
384;-0.178964809;10040;91;9.492412844;4.741178929;8.494361873;9.317274493
385;-0.411852002;10041;81;8.014203486;4.073707793;7.513182602;7.601186477
386;-0.753997803;10041;82;8.053336879;3.842437836;7.583781137;7.297083562
387;-0.561163843;10041;83;8.242425416;4.183629286;7.701823423;7.68596029
388;-0.057873428;10041;84;7.857062969;3.228621652;7.61896425;7.796680435
389;0.17277199;10041;85;7.169460992;3.745970006;7.648020374;7.380324888
390;-0.367990136;10041;86;7.912188429;3.820952916;8.122524426;7.559969197
391;-0.349365354;10041;87;8.073024967;3.935241575;8.107905944;7.729171449
392;-0.428985327;10041;88;7.90195152;3.912683417;8.017184263;7.495892563
393;-0.260739535;10042;84;8.782901318;4.651769333;8.935309574;8.5479461
394;-0.332411438;10042;85;8.781832435;4.187124596;8.6552896;8.483397844
395;-0.459336847;10042;86;8.690303427;4.264398345;8.704878754;8.260424876
396;-0.515245795;10043;81;8.46193419;3.855724692;7.98994711;7.943738594
397;-0.527338147;10043;82;8.869744312;4.554438097;8.5725963;8.33676566
398;-0.306174725;10043;83;9.344765664;4.24735978;8.562999556;9.03275236
399;-0.159974352;10043;84;9.121375846;3.620777769;8.280969657;8.955257958
400;-0.114692539;10043;85;9.423945372;3.754427972;8.217262451;9.309825861
401;-0.11887797;10043;86;9.536731834;3.87217805;8.205290865;9.411792864
402;-0.111577652;10043;87;9.768532044;3.676337659;8.359005631;9.651450975
403;-0.130713373;10043;88;9.888735723;3.569000862;8.604712;9.752565298
404;-0.095302679;10043;89;9.951863382;4.294179108;8.545903447;9.852634437
405;-0.052833673;10044;81;10.71894086;4.121355001;7.624644139;10.66647594
406;-0.053244658;10044;82;10.83203875;3.877101041;8.132692002;10.77826929
407;-0.079979874;10044;83;10.63631874;4.18379697;8.518854603;10.55241627
408;-0.079833448;10044;84;10.59887149;4.233158794;8.68881028;10.51457782
409;-0.086553112;10044;85;10.47377411;4.291807889;8.697482819;10.38488694
410;-0.0950628;10044;86;10.32236068;4.286475661;8.660569687;10.21903237
411;-0.101087287;10044;87;10.27861117;4.536885807;8.650612883;10.16825173
412;-0.094602101;10044;88;10.31809718;4.667164217;8.722482599;10.21569154
413;-0.105504133;10044;89;10.36592614;4.962071789;9.040002813;10.25158159
414;-0.102145411;10044;90;10.56634928;4.712012582;9.081532849;10.45883913
415;-0.103327312;10044;91;10.77559779;5.084686814;9.278959515;10.6709378
416;-0.560597241;10046;82;8.567200063;4.354730957;7.393049505;8.012060722
417;-0.517353773;10046;83;8.486204084;4.634598687;7.525334917;7.970422408
418;-0.438274533;10046;84;8.46836099;4.55096747;7.635253406;8.036338085
419;-0.558747888;10046;85;8.6249913;4.415026644;7.812295011;8.08044533
420;-0.578787565;10046;86;8.519458397;4.505520971;8.331839111;7.950982512
421;-0.244710296;10047;81;6.695180679;2.344484205;4.618597774;6.450565297
422;-0.243426576;10047;82;6.938530962;2.357328682;4.55122115;6.695107751
423;-0.272630364;10047;83;7.174436478;2.357954536;4.449391187;6.901961305
424;-0.398790985;10047;84;7.218763034;2.889554125;4.618158741;6.819689213
425;-0.372346699;10047;85;7.105717131;2.983169426;5.850380465;6.732738569
426;-0.399171531;10047;86;7.070345483;3.454436712;5.798483597;6.669562918
427;-0.402931094;10047;87;7.185756672;3.510952903;5.920249245;6.781060744
428;-0.23544696;10047;88;7.749755826;3.523117942;5.801197538;7.513121966
429;-0.209895656;10047;89;7.940001162;3.379828228;5.878748674;7.730057331
430;-0.208387479;10047;90;7.987169733;3.547310431;5.815156125;7.78173915
431;-0.242516339;10047;91;8.067363597;3.601096066;5.778003639;7.828674832
432;-0.59275353;10048;81;11.01329527;5.211046334;8.696362977;10.42342014
433;-0.830095351;10048;82;11.03955655;5.237646033;8.677968781;10.21159591
434;-0.284136415;10048;83;10.56488644;5.235198004;8.72206624;10.27802285
435;-0.227326691;10048;84;10.61052088;5.124093217;8.78122471;10.37791753
436;-0.241223454;10048;85;10.57365833;5.103520643;8.805739709;10.33746451
437;-0.767187595;10048;86;11.04297233;5.071840515;8.812409699;10.28622338
438;-0.68980372;10048;87;11.15814772;5.175334478;9.231553233;10.47728577
439;-0.604198575;10048;88;11.36861791;5.274209592;9.372737702;10.77154642
440;-0.693674088;10048;89;11.25284366;5.312302973;10.06000031;10.56662495
441;-0.691679239;10048;90;11.15075027;5.285686974;10.6376359;10.46581239
442;-0.647161961;10048;91;11.40212832;5.241093661;10.86905323;10.75841497
443;-0.628959358;10049;81;8.755595745;4.570369488;7.9353945;8.145594168
444;-0.669646204;10049;82;8.919315218;4.549034494;8.238610028;8.26553845
445;-0.649186134;10049;83;8.975634012;4.53914961;8.421336739;8.350635441
446;-0.62643528;10049;84;9.009858683;4.800754587;8.471705177;8.416652422
447;-0.651355326;10049;85;9.107330499;4.513674727;8.547522328;8.491695179
448;-0.6689533;10049;86;9.226542296;4.36588147;8.624299818;8.584947849
449;-0.772521198;10049;87;9.259326388;5.002729779;8.939411321;8.524906919
450;-0.746876657;10049;88;9.488859647;5.28965785;9.065326341;8.77517497
451;-0.689484894;10049;89;9.548060574;5.344228416;9.050334596;8.870474052
452;-0.695643067;10049;90;9.514745671;5.441703199;9.174166575;8.832104648
453;-0.681060076;10049;91;9.63826491;5.447404852;9.222053053;8.96725267
454;-0.24139598;10050;81;8.74766979;3.969001858;7.783383102;8.511456161
455;-0.263417453;10050;82;8.919315218;4.016730064;7.787476639;8.659974603
456;-0.214615926;10050;83;9.082055127;4.087249546;7.704122062;8.874126676
457;-0.23009339;10050;84;9.237904145;4.116543971;7.728459621;9.003070831
458;-0.220209107;10050;85;9.158399767;4.092368505;7.634326965;8.934771744
459;-0.174260676;10050;86;9.220518574;4.091593245;7.606039936;9.042229435
460;-0.183520064;10050;87;9.251204772;4.151185815;7.741795937;9.064562646
461;-0.168409452;10050;88;9.404321394;4.240817045;7.910096477;9.220850088
462;-0.199676648;10050;89;9.300354414;4.283949129;7.844093898;9.092620921
463;-0.236457676;10050;90;9.358686543;4.19298209;7.836560926;9.11793582
464;-0.272209436;10050;91;9.113823986;4.260846498;7.755080936;8.832974463
465;-0.42287761;10051;81;8.426808838;3.754799729;5.883816838;8.005180503
466;-0.274790943;10051;82;8.591254615;3.45165445;7.275678901;8.31522366
467;-0.274618208;10051;83;8.712679421;4.559486961;7.611627576;8.437312686
468;-0.458593696;10051;84;8.77773714;4.52905021;7.299191698;8.304959334
469;-0.377080828;10051;85;8.579633627;4.474208296;7.281327441;8.187764625
470;-0.275395781;10051;86;8.458216881;4.354649706;7.24797276;8.178704206
471;-0.27089417;10051;87;8.340196573;4.130812855;7.375738436;8.060699993
472;-0.255364239;10051;88;8.472263856;4.085279423;7.31979597;8.214421672
473;-0.263194084;10051;89;8.463647156;4.197821286;7.264745383;8.19766544
474;-0.281404078;10051;90;8.553254434;4.472426273;7.270913203;8.272464528
475;-0.281344205;10051;91;8.697632362;4.654667309;7.210706294;8.407111806
476;-0.2891514;10052;81;8.358900612;3.572299946;6.933897512;8.070695266
477;-0.28295967;10052;82;8.321493086;3.621377256;7.125441977;8.039032871
478;-0.591356993;10052;83;8.074795762;3.741570882;7.110758103;7.477881072
479;-0.537173092;10052;84;8.056326676;3.773161708;7.4684553;7.507191288
480;-0.34335953;10052;85;8.131749552;3.796092415;7.481657135;7.786148508
481;-0.545656621;10052;86;7.646527044;3.782591039;7.483429701;7.088370873
482;-0.419979364;10052;87;7.899680127;3.782728839;7.464480034;7.472965739
483;-0.346839339;10052;88;7.606954907;3.637441793;7.382566213;7.255888819
484;-0.598531544;10052;89;7.308469863;3.583354787;7.299580751;6.705271023
485;-0.060042091;10052;90;7.019494371;3.07412291;7.217654323;6.964766072
486;-0.239972159;10052;91;6.992612176;2.97641679;7.136793046;6.759598269
487;-0.58403933;10053;81;8.660306001;3.627672981;6.834976126;8.073258209
488;-0.593028367;10053;82;8.626780056;3.505405118;7.430434757;8.026768081
489;-0.63148886;10053;83;8.605592919;4.085790561;7.424640994;7.948976015
490;-0.41706118;10053;84;8.690967172;4.216348864;7.260843635;8.243002127
491;-0.414910138;10053;85;8.880162678;4.380903625;7.447205727;8.464141671
492;-0.447085202;10053;86;8.886101691;4.281982893;7.455707539;8.445744391
493;-0.40897733;10053;87;8.982761033;4.320437759;7.804220704;8.582145201
494;-0.519766808;10053;88;9.033737316;4.464424197;7.948452894;8.522479584
495;-0.594163537;10053;89;9.129167811;4.501212579;8.135850983;8.549080421
496;-0.485868841;10053;90;8.972863013;4.630431678;8.114719917;8.501239754
497;-0.479712754;10053;91;9.014155229;4.663083976;8.169541243;8.54831725
498;-0.337544411;10054;81;9.534617102;5.051874194;6.997721058;9.200876295
499;-0.532194436;10054;82;9.739932931;5.055605314;7.314664169;9.214125874
500;-0.309182793;10054;83;9.492271417;4.823244882;7.311951842;9.187176593
501;-0.290467173;10054;84;9.264726272;4.769810353;7.271483634;8.977637297
502;-0.348310888;10054;85;9.328639073;4.745939563;7.433480532;8.98253638
503;-0.204159826;10054;86;9.295440671;4.589752333;7.494466944;9.095467964
504;-0.336406887;10054;87;9.458236062;4.716520494;7.887534726;9.123812365
505;-0.390768528;10055;81;8.654848552;4.0871761;7.129019722;8.268431181
506;-0.526533306;10055;82;8.563361618;4.072897529;7.999388436;8.067536006
507;-0.337220341;10055;83;8.973280737;4.244808361;8.024899218;8.628064637
508;-0.34946087;10055;84;9.222275794;4.467024982;8.033248935;8.861573599
509;-0.332431316;10055;85;9.348369241;4.25526332;8.059673654;9.004871367
510;-0.268061727;10055;86;9.467604287;4.416234949;8.093267346;9.187253847
511;-0.266815007;10055;87;9.700141183;4.48568149;8.301744083;9.426299348
512;-0.253338456;10055;88;9.733813953;4.809747488;8.347107679;9.472775472
513;-0.249329016;10055;89;9.919723394;5.103327155;8.400954495;9.66275746
514;-0.242231831;10055;90;9.835930626;5.150198631;8.415275203;9.585639064
515;-0.247439399;10055;91;9.890604729;4.91343323;8.428799361;9.634834728
516;-0.11363963;10056;81;9.289160758;4.261936863;5.935057508;9.175859821
517;-0.124587826;10056;82;9.664962454;4.48802729;6.452272661;9.540497931
518;-0.199641645;10056;83;9.629379921;4.640946096;6.691896379;9.429880642
519;-0.230974808;10056;84;9.594256004;4.590494;6.746382866;9.362728534
520;-0.210309327;10056;85;9.723979183;4.93785566;6.681843924;9.510987424
521;-0.231567234;10056;86;9.647091337;4.755753742;6.638869005;9.413322111
522;-0.227502376;10056;87;9.476572896;4.832674212;6.590388992;9.245636439
523;-0.250364274;10056;88;9.449321208;4.794851058;6.513123248;9.194771066
524;-0.231913358;10056;89;9.181929544;4.756629499;6.446299001;8.947695873
525;-0.325072974;10056;90;9.049217182;4.671891905;6.468407108;8.721907971
526;-0.448204041;10057;81;9.686500002;5.419244597;8.008405529;9.243187621
527;-0.324460179;10057;82;9.931831171;5.634416347;8.371434899;9.610695179
528;-0.327708036;10057;83;10.05981791;5.760332188;8.595558953;9.735483709
529;-0.380704194;10057;84;10.00593978;5.227338882;9.032018929;9.630613399
530;-0.353051603;10057;85;10.17154838;4.245359336;9.105496433;9.827482184
531;-0.372278363;10057;86;10.11427999;4.510586823;9.159432591;9.748790776
532;-0.387373716;10057;87;10.0889178;4.500072511;9.221214433;9.707872362
533;-0.357480466;10057;88;10.19233384;4.778714435;9.310963561;9.837491094
534;-0.26066494;10057;89;10.33815453;4.290431327;9.25339163;10.08050806
535;-0.293100953;10057;90;10.26442174;3.977521344;9.258727181;9.974836267
536;-0.51394397;10057;91;10.30017171;4.659200488;9.203385973;9.792181227
537;-0.304216534;10058;84;6.847690071;2.847238337;5.169244231;6.546529416
538;-0.230416879;10058;85;6.679174457;2.245339049;5.051247013;6.451950851
539;-0.419596612;10058;88;6.541846638;2.319169675;5.203034683;6.124268613
540;-0.291599721;10058;89;6.568382269;2.197930683;5.093073343;6.278135213
541;-0.262576431;10058;90;6.408109803;2.282588592;4.885954362;6.146757654
542;-0.285630047;10058;91;6.418179623;2.372632452;4.778729123;6.130680208
543;-0.371809632;10059;81;9.218249055;4.980726824;6.964145766;8.855703389
544;-0.299756914;10059;82;8.942104961;4.630971089;7.768310814;8.649407445
545;-0.135649085;10059;83;8.348804819;4.4748069;8.126430049;8.226256545
546;-0.504204631;10059;84;8.657605737;4.516664857;8.228335428;8.167056744
547;-0.411867678;10059;85;9.235548477;4.438805838;8.212727173;8.831809883
548;-0.342604935;10059;86;9.037826345;4.541796513;8.181430996;8.697479475
549;-0.300845444;10059;87;8.93663125;4.480773839;8.162258571;8.639238485
550;-0.296165049;10059;88;8.721862929;4.437366482;8.132677012;8.428496339
551;-0.292369783;10059;89;8.665075101;4.44914295;8.096239588;8.374909659
552;-0.401671231;10059;90;8.354475828;3.932100178;8.102824255;7.960305734
553;-0.32810542;10059;91;8.172126186;3.96737193;8.046391979;7.845447486
554;-0.279428959;10060;81;9.141161727;3.97972636;8.789775952;8.863670801
555;-0.234735772;10060;82;9.542479714;3.961067886;8.925968635;9.309263248
556;-0.199904755;10060;83;9.353009768;4.34974482;9.175115073;9.15570742
557;-0.078649893;10060;84;9.633250986;4.55662948;9.387902411;9.557842929
558;-0.238897473;10060;85;8.604351986;4.18905473;9.484623854;8.36927827
559;0.003149432;10060;86;9.690547143;3.489553637;9.557614755;9.694616841
560;-0.020697894;10060;87;9.724789851;3.293023812;9.531218576;9.705500016
561;-0.002600651;10060;88;9.208491105;3.150427081;9.533541198;9.206179285
562;-0.283599705;10061;81;8.284049796;4.355941778;5.628102692;8.002067319
563;-0.415727735;10061;82;8.656957427;4.710024821;5.560481369;8.243290036
564;-0.371106267;10061;83;8.899212803;4.32236775;6.200836952;8.530038365
565;-0.367793888;10061;84;8.540808433;4.207839514;5.869733202;8.175855524
566;-0.433439881;10061;85;9.311957768;4.57729471;5.720495566;8.878303052
567;-0.286531091;10061;86;9.211374017;4.889065419;5.861889377;8.924677743
568;-0.333506763;10061;87;9.491744945;5.05776926;6.465287302;9.157868958
569;-0.40741837;10061;88;9.35013747;5.089897104;6.56471146;8.942796221
570;-0.416092008;10061;89;9.492125625;5.060706763;6.659948894;9.075306288
571;-0.403844804;10061;90;9.364917133;4.907168691;6.922312563;8.96056273
572;-0.275898486;10061;91;9.551447706;5.273799503;6.916198054;9.275187866
573;-0.223097935;10062;81;10.95071704;5.43627562;9.809984518;10.72658854
574;-0.056478653;10062;82;11.12748286;5.620195293;10.92266967;11.07160489
575;-0.161734745;10062;83;11.17144488;5.522513464;10.95679277;11.01486335
576;-0.002165575;10062;84;10.50473508;5.799840795;10.94526415;10.50594911
577;-0.079446882;10062;85;11.01903512;5.663697822;10.83715126;10.94499984
578;-0.398368597;10062;86;11.22605608;5.758801841;10.89117192;10.83286802
579;-0.091454953;10062;87;11.33832512;5.696845731;10.96872576;11.24852912
580;-0.045120604;10062;88;11.441233;5.946307382;10.96295179;11.39787746
581;-0.043949753;10062;89;11.50600422;5.907304686;10.9785787;11.46315798
582;-0.138625994;10062;90;11.47281383;6.006457109;10.93887081;11.33560311
583;0.0129333;10062;91;11.69528537;6.19082532;10.94247976;11.71231787
584;-0.387125164;10063;81;12.89782432;6.666580493;10.13869044;12.51287237
585;-0.382555425;10063;82;12.90722442;6.709611851;10.30991197;12.52621745
586;-0.276083469;10063;83;12.92584966;6.874396477;10.36450426;12.64834641
587;-0.501635849;10063;84;13.14805452;6.887765362;10.76581844;12.64315199
588;-0.423716486;10063;85;13.0711983;6.795578576;10.74930301;12.64276779
589;-0.441413581;10063;86;13.15941455;6.913579593;10.86300464;12.71387499
590;-0.369276702;10063;87;13.10045175;6.521992803;10.97652806;12.7273019
591;-0.460060149;10063;88;13.27745932;7.045674917;11.30696651;12.81378916
592;-0.444997698;10063;89;13.23959237;7.231466914;11.63533431;12.78994663
593;-0.431635857;10063;90;13.34680419;7.187422592;11.77211529;12.91266166
594;-0.185387999;10064;81;12.28696533;6.227628614;9.201417182;12.09400654
595;-0.203615695;10064;82;11.97368168;5.879549632;9.436986999;11.76237466
596;-0.245720357;10064;83;12.07327081;6.070026056;9.430960508;11.8253298
597;-0.200989395;10064;84;12.12096485;6.308560379;9.427381435;11.92012896
598;-0.17585367;10064;85;12.16567439;6.049104192;9.362184348;11.99436048
599;-0.439421654;10064;86;12.06761503;5.828616243;9.292824598;11.64452853
600;-0.423038542;10064;87;11.97975776;5.819953698;9.266191948;11.55230151
601;-0.417662203;10064;88;12.29025696;5.833848078;9.332607091;11.87688931
602;-0.483244061;10064;89;12.32242987;5.937803581;9.374016274;11.84190868
603;-0.618794441;10064;90;12.27574227;5.908949577;9.691181547;11.65727341
604;-0.582362175;10064;91;12.03157007;5.991938297;9.797123495;11.4531398
605;-0.145278469;10065;81;10.02882859;4.196563284;8.331922799;9.881960627
606;-0.167447358;10065;82;10.11251815;4.200145197;8.504862895;9.943377175
